PLAYER_NAME,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
Stephen Curry,3PT Field Goal,Above the Break 3,32,-5,320,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),12,48,120,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,50,57,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,11,262,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,59,40,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,191,199,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,196,187,0
Stephen Curry,2PT Field Goal,Mid-Range,17,-147,102,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,174,197,0
Stephen Curry,3PT Field Goal,Above the Break 3,29,-163,241,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-125,256,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,76,256,1
Stephen Curry,2PT Field Goal,Restricted Area,3,-27,28,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),9,-75,52,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,50,46,0
Stephen Curry,3PT Field Goal,Above the Break 3,29,-199,220,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-11,280,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-161,241,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,47,64,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,-2,47,1
Stephen Curry,2PT Field Goal,Restricted Area,3,26,29,0
Stephen Curry,3PT Field Goal,Above the Break 3,24,143,205,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,168,220,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),9,12,98,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,189,164,1
Stephen Curry,2PT Field Goal,Mid-Range,16,106,125,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,113,234,0
Stephen Curry,3PT Field Goal,Above the Break 3,24,-98,220,0
Stephen Curry,2PT Field Goal,Restricted Area,2,10,24,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-131,232,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,60,264,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,-4,257,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,10,47,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,87,256,0
Stephen Curry,3PT Field Goal,Right Corner 3,24,235,69,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,176,226,1
Stephen Curry,2PT Field Goal,Restricted Area,1,-6,15,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,186,197,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,-158,226,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,-102,244,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-156,218,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,13,69,0
Stephen Curry,2PT Field Goal,Mid-Range,15,-107,111,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,88,241,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,-213,185,0
Stephen Curry,2PT Field Goal,Restricted Area,3,26,26,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,-60,38,1
Stephen Curry,3PT Field Goal,Above the Break 3,32,129,302,1
Stephen Curry,2PT Field Goal,Restricted Area,2,25,1,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,-136,238,0
Stephen Curry,2PT Field Goal,Restricted Area,1,-16,-11,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,38,38,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,9,69,0
Stephen Curry,2PT Field Goal,Restricted Area,3,34,-11,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),9,69,69,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,-53,261,0
Stephen Curry,2PT Field Goal,Restricted Area,2,22,-5,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,-109,234,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-184,196,0
Stephen Curry,2PT Field Goal,Mid-Range,12,-100,79,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,-148,248,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-125,228,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-71,262,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,134,232,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,203,163,0
Stephen Curry,2PT Field Goal,Restricted Area,2,18,21,1
Stephen Curry,2PT Field Goal,Restricted Area,0,0,6,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),15,-77,136,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-223,114,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),9,0,90,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-12,258,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,151,219,0
Stephen Curry,2PT Field Goal,Mid-Range,20,-28,201,1
Stephen Curry,3PT Field Goal,Above the Break 3,24,146,201,0
Stephen Curry,2PT Field Goal,Restricted Area,0,-5,-7,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,44,17,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-40,251,1
Stephen Curry,3PT Field Goal,Above the Break 3,24,-160,180,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,214,173,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,21,264,0
Stephen Curry,2PT Field Goal,Mid-Range,19,102,168,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-219,148,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,-38,285,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,217,142,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,165,216,0
Stephen Curry,2PT Field Goal,Mid-Range,22,136,174,0
Stephen Curry,2PT Field Goal,Restricted Area,2,7,25,1
Stephen Curry,2PT Field Goal,Mid-Range,17,112,140,0
Stephen Curry,3PT Field Goal,Above the Break 3,24,-140,195,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),8,51,64,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-25,256,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-83,243,0
Stephen Curry,2PT Field Goal,Mid-Range,19,-121,158,0
Stephen Curry,2PT Field Goal,Restricted Area,3,-33,8,0
Stephen Curry,2PT Field Goal,Mid-Range,16,82,141,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-98,247,0
Stephen Curry,2PT Field Goal,Mid-Range,13,98,96,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,156,200,0
Stephen Curry,2PT Field Goal,Mid-Range,9,83,49,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,197,167,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-164,215,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,189,197,1
Stephen Curry,3PT Field Goal,Left Corner 3,23,-232,15,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,-162,204,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,27,32,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,-42,24,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,45,64,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,203,205,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,34,43,1
Stephen Curry,3PT Field Goal,Left Corner 3,23,-235,8,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,47,35,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,-26,37,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,229,129,1
Stephen Curry,2PT Field Goal,Restricted Area,3,26,22,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,-2,289,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,179,189,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,178,215,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,0,268,0
Stephen Curry,3PT Field Goal,Above the Break 3,33,153,300,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),8,66,53,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-141,223,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,-7,68,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),9,37,85,1
Stephen Curry,2PT Field Goal,Restricted Area,3,20,25,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,197,207,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,-200,200,0
Stephen Curry,2PT Field Goal,Restricted Area,3,21,32,1
Stephen Curry,2PT Field Goal,Mid-Range,12,113,50,1
Stephen Curry,2PT Field Goal,Mid-Range,15,2,159,1
Stephen Curry,2PT Field Goal,Mid-Range,19,120,149,1
Stephen Curry,2PT Field Goal,Mid-Range,18,82,169,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,5,272,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-69,268,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,113,232,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-188,206,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,156,240,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,43,10,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,159,195,1
Stephen Curry,2PT Field Goal,Restricted Area,3,33,17,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,40,27,1
Stephen Curry,3PT Field Goal,Above the Break 3,33,-167,293,1
Stephen Curry,3PT Field Goal,Above the Break 3,34,-157,302,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,66,267,0
Stephen Curry,2PT Field Goal,Restricted Area,3,34,11,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),13,55,122,0
Stephen Curry,2PT Field Goal,Mid-Range,18,-131,136,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,157,221,1
Stephen Curry,2PT Field Goal,Restricted Area,3,-7,39,1
Stephen Curry,2PT Field Goal,Restricted Area,3,-23,23,1
Stephen Curry,3PT Field Goal,Right Corner 3,23,232,43,1
Stephen Curry,2PT Field Goal,Mid-Range,18,-67,172,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,-61,35,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,173,213,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-28,252,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,227,119,0
Stephen Curry,3PT Field Goal,Left Corner 3,22,-229,-10,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,47,29,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,-190,166,0
Stephen Curry,2PT Field Goal,Mid-Range,15,147,59,0
Stephen Curry,2PT Field Goal,Mid-Range,9,92,31,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-156,204,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-40,261,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-97,252,0
Stephen Curry,3PT Field Goal,Right Corner 3,24,233,85,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,190,214,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-39,257,0
Stephen Curry,2PT Field Goal,Mid-Range,8,-87,15,0
Stephen Curry,2PT Field Goal,Mid-Range,17,168,63,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,-195,199,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,129,235,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,39,37,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-147,241,0
Stephen Curry,2PT Field Goal,Mid-Range,18,-59,175,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-201,174,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,39,32,1
Stephen Curry,3PT Field Goal,Above the Break 3,29,-219,200,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,-25,64,0
Stephen Curry,3PT Field Goal,Left Corner 3,23,-237,13,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,-40,63,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,-197,209,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,97,265,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,27,262,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,42,24,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-186,169,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-168,190,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),8,42,79,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,37,32,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,185,206,0
Stephen Curry,2PT Field Goal,Restricted Area,3,-31,16,1
Stephen Curry,3PT Field Goal,Above the Break 3,30,-29,304,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,82,262,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-16,278,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,147,233,0
Stephen Curry,2PT Field Goal,Restricted Area,3,33,5,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-38,285,0
Stephen Curry,2PT Field Goal,Mid-Range,12,104,61,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,-50,255,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,20,41,0
Stephen Curry,2PT Field Goal,Mid-Range,18,92,158,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-138,232,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,119,251,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,-64,251,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-116,239,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,50,264,1
Stephen Curry,2PT Field Goal,Restricted Area,3,12,35,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-211,173,0
Stephen Curry,3PT Field Goal,Right Corner 3,23,234,34,0
Stephen Curry,2PT Field Goal,Restricted Area,3,26,22,0
Stephen Curry,3PT Field Goal,Left Corner 3,22,-225,3,0
Stephen Curry,3PT Field Goal,Above the Break 3,24,-173,178,0
Stephen Curry,2PT Field Goal,Mid-Range,12,-126,5,0
Stephen Curry,2PT Field Goal,Mid-Range,20,2,209,0
Stephen Curry,2PT Field Goal,Mid-Range,18,93,163,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,164,232,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,13,267,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,134,222,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-89,248,1
Stephen Curry,2PT Field Goal,Restricted Area,2,26,10,0
Stephen Curry,2PT Field Goal,Mid-Range,19,-110,167,0
Stephen Curry,2PT Field Goal,Restricted Area,2,4,26,0
Stephen Curry,3PT Field Goal,Right Corner 3,23,230,10,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-15,281,0
Stephen Curry,3PT Field Goal,Above the Break 3,34,-4,349,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-142,226,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,148,216,0
Stephen Curry,3PT Field Goal,Left Corner 3,23,-233,-9,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,125,227,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,92,241,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,120,230,1
Stephen Curry,2PT Field Goal,Mid-Range,13,134,25,0
Stephen Curry,2PT Field Goal,Mid-Range,20,-157,136,1
Stephen Curry,2PT Field Goal,Mid-Range,17,-25,172,1
Stephen Curry,3PT Field Goal,Above the Break 3,23,-121,206,0
Stephen Curry,2PT Field Goal,Restricted Area,2,28,3,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,37,253,0
Stephen Curry,2PT Field Goal,Restricted Area,3,36,0,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,0,42,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,-16,64,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,96,232,1
Stephen Curry,2PT Field Goal,Restricted Area,3,37,13,1
Stephen Curry,2PT Field Goal,Restricted Area,2,9,25,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,66,281,0
Stephen Curry,2PT Field Goal,Mid-Range,16,-142,91,1
Stephen Curry,3PT Field Goal,Above the Break 3,29,49,288,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,-29,50,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,48,37,1
Stephen Curry,2PT Field Goal,Restricted Area,3,-33,13,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-203,159,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,-197,184,0
Stephen Curry,2PT Field Goal,Restricted Area,3,17,26,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,-124,228,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,127,260,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,110,228,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-48,262,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,40,50,1
Stephen Curry,2PT Field Goal,Mid-Range,11,-102,62,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,72,248,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,-216,185,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,33,44,1
Stephen Curry,3PT Field Goal,Above the Break 3,24,-25,243,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,13,63,0
Stephen Curry,3PT Field Goal,Left Corner 3,22,-227,17,0
Stephen Curry,3PT Field Goal,Right Corner 3,24,238,63,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,-42,43,0
Stephen Curry,2PT Field Goal,Mid-Range,15,-126,89,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,174,227,0
Stephen Curry,3PT Field Goal,Above the Break 3,30,-208,228,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-218,152,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,12,48,0
Stephen Curry,2PT Field Goal,Mid-Range,10,-96,38,0
Stephen Curry,2PT Field Goal,Mid-Range,18,-25,183,0
Stephen Curry,3PT Field Goal,Above the Break 3,29,-29,289,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,40,26,0
Stephen Curry,2PT Field Goal,Mid-Range,17,-124,125,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,-214,186,1
Stephen Curry,2PT Field Goal,Mid-Range,21,40,207,1
Stephen Curry,2PT Field Goal,Mid-Range,15,-89,122,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),8,48,71,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,222,117,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,54,22,0
Stephen Curry,2PT Field Goal,Mid-Range,20,-183,92,0
Stephen Curry,2PT Field Goal,Restricted Area,3,29,19,1
Stephen Curry,2PT Field Goal,Mid-Range,19,137,135,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,58,43,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,81,274,0
Stephen Curry,3PT Field Goal,Above the Break 3,25,118,225,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,11,67,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,36,279,0
Stephen Curry,2PT Field Goal,Restricted Area,3,-31,22,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-197,185,1
Stephen Curry,2PT Field Goal,Mid-Range,16,116,123,0
Stephen Curry,2PT Field Goal,Mid-Range,18,-167,69,0
Stephen Curry,3PT Field Goal,Above the Break 3,29,-219,205,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,146,221,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,50,34,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,42,268,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,51,27,0
Stephen Curry,2PT Field Goal,Mid-Range,19,-38,189,1
Stephen Curry,2PT Field Goal,Restricted Area,3,1,32,1
Stephen Curry,3PT Field Goal,Above the Break 3,29,143,255,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,-164,212,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),12,-7,128,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,141,226,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,-36,42,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-185,220,1
Stephen Curry,3PT Field Goal,Above the Break 3,29,-148,256,0
Stephen Curry,3PT Field Goal,Left Corner 3,23,-233,5,1
Stephen Curry,3PT Field Goal,Above the Break 3,29,126,268,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,126,235,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),13,-58,126,0
Stephen Curry,2PT Field Goal,Mid-Range,18,91,164,0
Stephen Curry,3PT Field Goal,Above the Break 3,28,185,211,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-148,215,0
Stephen Curry,2PT Field Goal,Restricted Area,3,32,17,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,217,161,0
Stephen Curry,2PT Field Goal,Mid-Range,10,-97,45,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,48,37,1
Stephen Curry,2PT Field Goal,Mid-Range,16,-113,121,0
Stephen Curry,3PT Field Goal,Above the Break 3,31,212,239,0
Stephen Curry,2PT Field Goal,Mid-Range,17,-135,108,1
Stephen Curry,2PT Field Goal,Mid-Range,10,104,29,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,53,257,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,175,200,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,142,247,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,34,41,1
Stephen Curry,2PT Field Goal,Restricted Area,3,-27,27,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-210,154,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-173,221,0
Stephen Curry,3PT Field Goal,Above the Break 3,29,-66,283,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,91,263,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,42,27,1
Stephen Curry,3PT Field Goal,Above the Break 3,28,-190,211,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,141,238,1
Stephen Curry,3PT Field Goal,Above the Break 3,26,170,201,0
Stephen Curry,2PT Field Goal,Restricted Area,2,-4,25,1
Stephen Curry,3PT Field Goal,Above the Break 3,30,-72,295,0
Stephen Curry,3PT Field Goal,Right Corner 3,23,228,35,1
Stephen Curry,2PT Field Goal,Restricted Area,2,25,1,1
Stephen Curry,3PT Field Goal,Above the Break 3,29,78,289,0
Stephen Curry,2PT Field Goal,Mid-Range,15,-96,121,0
Stephen Curry,3PT Field Goal,Above the Break 3,27,-164,215,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,-165,203,0
Stephen Curry,2PT Field Goal,Mid-Range,8,-83,-10,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,44,29,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,-173,184,0
Stephen Curry,3PT Field Goal,Left Corner 3,22,-228,24,1
Stephen Curry,3PT Field Goal,Above the Break 3,25,-42,253,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),9,-70,66,0
Stephen Curry,3PT Field Goal,Above the Break 3,30,140,266,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,32,25,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,33,35,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,92,256,0
Stephen Curry,2PT Field Goal,Mid-Range,18,-48,174,1
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),10,67,75,0
Stephen Curry,3PT Field Goal,Left Corner 3,23,-232,0,1
Stephen Curry,2PT Field Goal,Mid-Range,17,-145,96,0
Stephen Curry,3PT Field Goal,Above the Break 3,26,67,255,0
Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,-38,26,1
Stephen Curry,3PT Field Goal,Above the Break 3,27,124,250,1
